base.strided.sstdevtk.ndarray,"base.strided.sstdevtk.ndarray( N:integer, correction:number, x:Float32Array, stride:integer, offset:integer )"
base.strided.sstdevwd,"base.strided.sstdevwd( N:integer, correction:number, x:Float32Array, stride:integer )"
base.strided.sstdevwd.ndarray,"base.strided.sstdevwd.ndarray( N:integer, correction:number, x:Float32Array, stride:integer, offset:integer )"
base.strided.sstdevyc,"base.strided.sstdevyc( N:integer, correction:number, x:Float32Array, stride:integer )"
base.strided.sstdevyc.ndarray,"base.strided.sstdevyc.ndarray( N:integer, correction:number, x:Float32Array, stride:integer, offset:integer )"
base.strided.ssum,"base.strided.ssum( N:integer, x:Float32Array, stride:integer )"
base.strided.ssum.ndarray,"base.strided.ssum.ndarray( N:integer, x:Float32Array, stride:integer, offset:integer )"
base.strided.ssumkbn,"base.strided.ssumkbn( N:integer, x:Float32Array, stride:integer )"
base.strided.ssumkbn.ndarray,"base.strided.ssumkbn.ndarray( N:integer, x:Float32Array, stride:integer, offset:integer )"
base.strided.ssumkbn2,"base.strided.ssumkbn2( N:integer, x:Float32Array, stride:integer )"
base.strided.ssumkbn2.ndarray,"base.strided.ssumkbn2.ndarray( N:integer, x:Float32Array, stride:integer, offset:integer )"
base.strided.ssumors,"base.strided.ssumors( N:integer, x:Float32Array, stride:integer )"
base.strided.ssumors.ndarray,"base.strided.ssumors.ndarray( N:integer, x:Float32Array, stride:integer, offset:integer )"
base.strided.ssumpw,"base.strided.ssumpw( N:integer, x:Float32Array, stride:integer )"
base.strided.ssumpw.ndarray,"base.strided.ssumpw.ndarray( N:integer, x:Float32Array, stride:integer, offset:integer )"
base.strided.sswap,"base.strided.sswap( N:integer, x:Float32Array, strideX:integer, y:Float32Array, strideY:integer )"
base.strided.sswap.ndarray,"base.strided.sswap.ndarray( N:integer, x:Float32Array, strideX:integer, offsetX:integer, y:Float32Array, strideY:integer, offsetY:integer )"
base.strided.stdev,"base.strided.stdev( N:integer, correction:number, x:Array|TypedArray, stride:integer )"
base.strided.stdev.ndarray,"base.strided.stdev.ndarray( N:integer, correction:number, x:Array|TypedArray, stride:integer, offset:integer )"
base.strided.stdevch,"base.strided.stdevch( N:integer, correction:number, x:Array|TypedArray, stride:integer )"
base.strided.stdevch.ndarray,"base.strided.stdevch.ndarray( N:integer, correction:number, x:Array|TypedArray, stride:integer, offset:integer )"
base.strided.stdevpn,"base.strided.stdevpn( N:integer, correction:number, x:Array|TypedArray, stride:integer )"
base.strided.stdevpn.ndarray,"base.strided.stdevpn.ndarray( N:integer, correction:number, x:Array|TypedArray, stride:integer, offset:integer )"
base.strided.stdevtk,"base.strided.stdevtk( N:integer, correction:number, x:Array|TypedArray, stride:integer )"
base.strided.stdevtk.ndarray,"base.strided.stdevtk.ndarray( N:integer, correction:number, x:Array|TypedArray, stride:integer, offset:integer )"
base.strided.stdevwd,"base.strided.stdevwd( N:integer, correction:number, x:Array|TypedArray, stride:integer )"
base.strided.stdevwd.ndarray,"base.strided.stdevwd.ndarray( N:integer, correction:number, x:Array|TypedArray, stride:integer, offset:integer )"
base.strided.stdevyc,"base.strided.stdevyc( N:integer, correction:number, x:Array|TypedArray, stride:integer )"
base.strided.stdevyc.ndarray,"base.strided.stdevyc.ndarray( N:integer, correction:number, x:Array|TypedArray, stride:integer, offset:integer )"
base.strided.strunc,"base.strided.strunc( N:integer, x:Float32Array, strideX:integer, y:Float32Array, strideY:integer )"
base.strided.strunc.ndarray,"base.strided.strunc.ndarray( N:integer, x:Float32Array, strideX:integer, offsetX:integer, y:Float32Array, strideY:integer, offsetY:integer )"
base.strided.svariance,"base.strided.svariance( N:integer, correction:number, x:Float32Array, stride:integer )"
base.strided.svariance.ndarray,"base.strided.svariance.ndarray( N:integer, correction:number, x:Float32Array, stride:integer, offset:integer )"
base.strided.svariancech,"base.strided.svariancech( N:integer, correction:number, x:Float32Array, stride:integer )"
base.strided.svariancech.ndarray,"base.strided.svariancech.ndarray( N:integer, correction:number, x:Float32Array, stride:integer, offset:integer )"
base.strided.svariancepn,"base.strided.svariancepn( N:integer, correction:number, x:Float32Array, stride:integer )"
base.strided.svariancepn.ndarray,"base.strided.svariancepn.ndarray( N:integer, correction:number, x:Float32Array, stride:integer, offset:integer )"
base.strided.svariancetk,"base.strided.svariancetk( N:integer, correction:number, x:Float32Array, stride:integer )"
base.strided.svariancetk.ndarray,"base.strided.svariancetk.ndarray( N:integer, correction:number, x:Float32Array, stride:integer, offset:integer )"
base.strided.svariancewd,"base.strided.svariancewd( N:integer, correction:number, x:Float32Array, stride:integer )"
base.strided.svariancewd.ndarray,"base.strided.svariancewd.ndarray( N:integer, correction:number, x:Float32Array, stride:integer, offset:integer )"
base.strided.svarianceyc,"base.strided.svarianceyc( N:integer, correction:number, x:Float32Array, stride:integer )"
base.strided.svarianceyc.ndarray,"base.strided.svarianceyc.ndarray( N:integer, correction:number, x:Float32Array, stride:integer, offset:integer )"
base.strided.ternary,"base.strided.ternary( arrays:ArrayLikeObject<ArrayLikeObject>, shape:ArrayLikeObject<integer>, strides:ArrayLikeObject<integer>, fcn:Function )"
base.strided.ternary.ndarray,"base.strided.ternary.ndarray( arrays:ArrayLikeObject<ArrayLikeObject>, shape:ArrayLikeObject<integer>, strides:ArrayLikeObject<integer>, offsets:ArrayLikeObject<integer>, fcn:Function )"
base.strided.unary,"base.strided.unary( arrays:ArrayLikeObject<ArrayLikeObject>, shape:ArrayLikeObject<integer>, strides:ArrayLikeObject<integer>, fcn:Function )"
base.strided.unary.ndarray,"base.strided.unary.ndarray( arrays:ArrayLikeObject<ArrayLikeObject>, shape:ArrayLikeObject<integer>, strides:ArrayLikeObject<integer>, offsets:ArrayLikeObject<integer>, fcn:Function )"
base.strided.unaryBy,"base.strided.unaryBy( arrays:ArrayLikeObject<ArrayLikeObject>, shape:ArrayLikeObject<integer>, strides:ArrayLikeObject<integer>, fcn:Function, clbk:Function[, thisArg:any] )"
base.strided.unaryBy.ndarray,"base.strided.unaryBy.ndarray( arrays:ArrayLikeObject<ArrayLikeObject>, shape:ArrayLikeObject<integer>, strides:ArrayLikeObject<integer>, offsets:ArrayLikeObject<integer>, fcn:Function, clbk:Function[, thisArg:any] )"
base.strided.unaryDtypeSignatures,"base.strided.unaryDtypeSignatures( dtypes1:ArrayLike<any>, dtypes2:ArrayLike<any>[, options:Object] )"
base.strided.unarySignatureCallbacks,"base.strided.unarySignatureCallbacks( table:Object, signatures:ArrayLike<any> )"
base.strided.variance,"base.strided.variance( N:integer, correction:number, x:Array|TypedArray, stride:integer )"
base.strided.variance.ndarray,"base.strided.variance.ndarray( N:integer, correction:number, x:Array|TypedArray, stride:integer, offset:integer )"
base.strided.variancech,"base.strided.variancech( N:integer, correction:number, x:Array|TypedArray, stride:integer )"
base.strided.variancech.ndarray,"base.strided.variancech.ndarray( N:integer, correction:number, x:Array|TypedArray, stride:integer, offset:integer )"
base.strided.variancepn,"base.strided.variancepn( N:integer, correction:number, x:Array|TypedArray, stride:integer )"
base.strided.variancepn.ndarray,"base.strided.variancepn.ndarray( N:integer, correction:number, x:Array|TypedArray, stride:integer, offset:integer )"
base.strided.variancetk,"base.strided.variancetk( N:integer, correction:number, x:Array|TypedArray, stride:integer )"
base.strided.variancetk.ndarray,"base.strided.variancetk.ndarray( N:integer, correction:number, x:Array|TypedArray, stride:integer, offset:integer )"
base.strided.variancewd,"base.strided.variancewd( N:integer, correction:number, x:Array|TypedArray, stride:integer )"
base.strided.variancewd.ndarray,"base.strided.variancewd.ndarray( N:integer, correction:number, x:Array|TypedArray, stride:integer, offset:integer )"
base.strided.varianceyc,"base.strided.varianceyc( N:integer, correction:number, x:Array|TypedArray, stride:integer )"
base.strided.varianceyc.ndarray,"base.strided.varianceyc.ndarray( N:integer, correction:number, x:Array|TypedArray, stride:integer, offset:integer )"
base.strided.zmap,"base.strided.zmap( N:integer, x:Complex128Array, strideX:integer, y:Complex128Array, strideY:integer, fcn:Function )"
base.strided.zmap.ndarray,"base.strided.zmap.ndarray( N:integer, x:Complex128Array, strideX:integer, offsetX:integer, y:Complex128Array, strideY:integer, offsetY:integer, fcn:Function )"
base.str2multislice,"base.str2multislice( str:string )"
base.str2slice,"base.str2slice( str:string )"
base.sub,"base.sub( x:number, y:number )"
base.subf,"base.subf( x:number, y:number )"
base.sumSeries,"base.sumSeries( generator:Function[, options:Object] )"
base.tan,"base.tan( x:number )"
base.tand,"base.tand( x:number )"
base.tanh,"base.tanh( x:number )"
base.toBinaryString,"base.toBinaryString( x:number )"
base.toBinaryStringf,"base.toBinaryStringf( x:float )"
base.toBinaryStringUint8,"base.toBinaryStringUint8( x:integer )"
base.toBinaryStringUint16,"base.toBinaryStringUint16( x:integer )"
base.toBinaryStringUint32,"base.toBinaryStringUint32( x:integer )"
base.toWordf,"base.toWordf( x:float )"
base.toWords,"base.toWords( x:number )"
base.toWords.assign,"base.toWords.assign( x:number, out:Array|TypedArray|Object, stride:integer, offset:integer )"
base.transpose,"base.transpose( x:ndarray )"
base.tribonacci,"base.tribonacci( n:integer )"
base.trigamma,"base.trigamma( x:number )"
base.trim,"base.trim( str:string )"
base.trunc,"base.trunc( x:number )"
base.trunc2,"base.trunc2( x:number )"
base.trunc10,"base.trunc10( x:number )"
base.truncateMiddle,"base.truncateMiddle( str:string, len:integer, seq:string )"
base.truncb,"base.truncb( x:number, n:integer, b:integer )"
base.truncf,"base.truncf( x:number )"
base.truncn,"base.truncn( x:number, n:integer )"
base.truncsd,"base.truncsd( x:number, n:integer, b:integer )"
base.uint32ToInt32,"base.uint32ToInt32( x:integer )"
base.umul,"base.umul( a:integer, b:integer )"
base.umuldw,"base.umuldw( a:integer, b:integer )"
base.umuldw.assign,"base.umuldw.assign( a:integer, b:integer, out:Array|TypedArray|Object, stride:integer, offset:integer )"
base.uncapitalize,"base.uncapitalize( str:string )"
base.uppercase,"base.uppercase( str:string )"
base.vercos,"base.vercos( x:number )"
base.versin,"base.versin( x:number )"
base.wrap,"base.wrap( v:number, min:number, max:number )"
base.xlog1py,"base.xlog1py( x:number, y:number )"
base.xlogy,"base.xlogy( x:number, y:number )"
base.zeta,"base.zeta( s:number )"
BERNDT_CPS_WAGES_1985,"BERNDT_CPS_WAGES_1985()"
bifurcate,"bifurcate( collection:Array|TypedArray|Object, [options:Object,] filter:Array|TypedArray|Object )"
bifurcateBy,"bifurcateBy( collection:Array|TypedArray|Object, [options:Object,] predicate:Function )"
bifurcateByAsync,"bifurcateByAsync( collection:Array|TypedArray|Object, [options:Object,] predicate:Function, done:Function )"
bifurcateByAsync.factory,"bifurcateByAsync.factory( [options:Object,] predicate:Function )"
bifurcateIn,"bifurcateIn( obj:Object|Array|TypedArray, [options:Object,] predicate:Function )"
bifurcateOwn,"bifurcateOwn( obj:Object|Array|TypedArray, [options:Object,] predicate:Function )"
BigInt,"BigInt( value:integer|string )"
binomialTest,"binomialTest( x:(number|Array[, n:Array<number>][, options:Object] )"
Boolean,"Boolean( value:any )"
Boolean.prototype.toString,"Boolean.prototype.toString()"
Boolean.prototype.valueOf,"Boolean.prototype.valueOf()"
BooleanArray,"BooleanArray()"
BooleanArray,"BooleanArray( length:integer )"
BooleanArray,"BooleanArray( booleanarray:BooleanArray )"
BooleanArray,"BooleanArray( typedarray:TypedArray )"
BooleanArray,"BooleanArray( obj:Object )"
BooleanArray,"BooleanArray( buffer:ArrayBuffer[, byteOffset:integer[, length:integer]] )"
BooleanArray.from,"BooleanArray.from( src:ArrayLike|Iterable[, clbk:Function[, thisArg:Any]] )"
BooleanArray.of,"BooleanArray.of( element0:bool[, element1:bool[, ...elementN:bool]] )"
BooleanArray.BYTES_PER_ELEMENT,"BooleanArray.BYTES_PER_ELEMENT"
BooleanArray.name,"BooleanArray.name"
BooleanArray.prototype.buffer,"BooleanArray.prototype.buffer"
BooleanArray.prototype.byteLength,"BooleanArray.prototype.byteLength"
BooleanArray.prototype.byteOffset,"BooleanArray.prototype.byteOffset"
BooleanArray.prototype.BYTES_PER_ELEMENT,"BooleanArray.prototype.BYTES_PER_ELEMENT"
BooleanArray.prototype.length,"BooleanArray.prototype.length"
BooleanArray.prototype.at,"BooleanArray.prototype.at( i:integer )"
BooleanArray.prototype.copyWithin,"BooleanArray.prototype.copyWithin( target, start[, end] )"
BooleanArray.prototype.entries,"BooleanArray.prototype.entries()"
BooleanArray.prototype.every,"BooleanArray.prototype.every( predicate:Function[, thisArg:Any] )"
BooleanArray.prototype.fill,"BooleanArray.prototype.fill( value:boolean[, start:integer[, end:integer]] )"
BooleanArray.prototype.filter,"BooleanArray.prototype.filter( predicate:Function[, thisArg:Any] )"
BooleanArray.prototype.find,"BooleanArray.prototype.find( predicate:Function[, thisArg:Any] )"
BooleanArray.prototype.findIndex,"BooleanArray.prototype.findIndex( predicate:Function[, thisArg:Any] )"
BooleanArray.prototype.findLast,"BooleanArray.prototype.findLast( predicate:Function[, thisArg:Any] )"
BooleanArray.prototype.findLastIndex,"BooleanArray.prototype.findLastIndex( predicate:Function[, thisArg:Any] )"
BooleanArray.prototype.forEach,"BooleanArray.prototype.forEach( clbk:Function[, thisArg:Any] )"
BooleanArray.prototype.get,"BooleanArray.prototype.get( i:integer )"
BooleanArray.prototype.includes,"BooleanArray.prototype.includes( searchElement:boolean[, fromIndex:integer] )"
BooleanArray.prototype.indexOf,"BooleanArray.prototype.indexOf( searchElement:boolean[, fromIndex:integer] )"
BooleanArray.prototype.join,"BooleanArray.prototype.join( [separator:string] )"
BooleanArray.prototype.keys,"BooleanArray.prototype.keys()"
BooleanArray.prototype.lastIndexOf,"BooleanArray.prototype.lastIndexOf( searchElement:boolean[, fromIndex:integer] )"
BooleanArray.prototype.map,"BooleanArray.prototype.map( clbk:Function[, thisArg:Any] )"
BooleanArray.prototype.reduce,"BooleanArray.prototype.reduce( reducerFn:Function[, initialValue:any] )"
BooleanArray.prototype.reduceRight,"BooleanArray.prototype.reduceRight( reducerFn:Function[, initialValue:any] )"
BooleanArray.prototype.reverse,"BooleanArray.prototype.reverse()"
BooleanArray.prototype.set,"BooleanArray.prototype.set( v:bool|BooleanArray|ArrayLikeObject[, i:integer] )"
BooleanArray.prototype.slice,"BooleanArray.prototype.slice( [start:integer[, end:integer]] )"
BooleanArray.prototype.some,"BooleanArray.prototype.some( predicate:Function[, thisArg:Any] )"
BooleanArray.prototype.sort,"BooleanArray.prototype.sort( [compareFunction:Function] )"
BooleanArray.prototype.subarray,"BooleanArray.prototype.subarray( [begin:integer[, end:integer]] )"
BooleanArray.prototype.toLocaleString,"BooleanArray.prototype.toLocaleString( [locales[, options]] )"
BooleanArray.prototype.toReversed,"BooleanArray.prototype.toReversed()"
BooleanArray.prototype.toSorted,"BooleanArray.prototype.toSorted( [compareFunction:Function] )"
BooleanArray.prototype.toString,"BooleanArray.prototype.toString()"
BooleanArray.prototype.values,"BooleanArray.prototype.values()"
BooleanArray.prototype.with,"BooleanArray.prototype.with( index, value )"
broadcastArray,"broadcastArray( x:ndarray, shape:ArrayLikeObject )"
broadcastArrays,"broadcastArrays( ...arrays:ndarray|ArrayLikeObject<ndarray> )"
Buffer,"Buffer"
Buffer,"Buffer( size:integer )"
Buffer,"Buffer( buffer:Buffer )"
Buffer,"Buffer( array:Array )"
Buffer,"Buffer( str:string[, encoding:string] )"
buffer2json,"buffer2json( buffer:Buffer )"
BYTE_ORDER,"BYTE_ORDER"
camelcase,"camelcase( str:string )"
capitalize,"capitalize( str:string )"
capitalizeKeys,"capitalizeKeys( obj:Object )"
CATALAN,"CATALAN"
CBRT_EPS,"CBRT_EPS"
CDC_NCHS_US_BIRTHS_1969_1988,"CDC_NCHS_US_BIRTHS_1969_1988()"
CDC_NCHS_US_BIRTHS_1994_2003,"CDC_NCHS_US_BIRTHS_1994_2003()"
CDC_NCHS_US_INFANT_MORTALITY_BW_1915_2013,"CDC_NCHS_US_INFANT_MORTALITY_BW_1915_2013()"
chdir,"chdir( path:string )"
chi2gof,"chi2gof( x:ndarray|Array|TypedArray, y:ndarray|Array|TypedArray|string[, ...args:number][, options:Object] )"
chi2test,"chi2test( x:ndarray|Array[, options:Object] )"
circarray2iterator,"circarray2iterator( src:ArrayLikeObject[, options:Object][, mapFcn:Function[, thisArg:any]] )"
circularArrayStream,"circularArrayStream( src:ArrayLikeObject[, options:Object] )"
circularArrayStream.factory,"circularArrayStream.factory( [options:Object] )"
circularArrayStream.objectMode,"circularArrayStream.objectMode( src:ArrayLikeObject[, options:Object] )"
CircularBuffer,"CircularBuffer( buffer:integer|ArrayLike )"
CircularBuffer.prototype.clear,"CircularBuffer.prototype.clear()"
CircularBuffer.prototype.count,"CircularBuffer.prototype.count"
CircularBuffer.prototype.full,"CircularBuffer.prototype.full"
CircularBuffer.prototype.iterator,"CircularBuffer.prototype.iterator( [niters:integer] )"
CircularBuffer.prototype.length,"CircularBuffer.prototype.length"
CircularBuffer.prototype.push,"CircularBuffer.prototype.push( value:any )"
CircularBuffer.prototype.toArray,"CircularBuffer.prototype.toArray()"
CircularBuffer.prototype.toJSON,"CircularBuffer.prototype.toJSON()"
close,"close( fd:integer, clbk:Function )"
close.sync,"close.sync( fd:integer )"
CMUDICT,"CMUDICT( [options:Object] )"
codePointAt,"codePointAt( str:string, idx:integer[, backward:boolean] )"
commonKeys,"commonKeys( obj1:any, obj2:any[, ...obj:any] )"
commonKeysIn,"commonKeysIn( obj1:any, obj2:any[, ...obj:any] )"
complex,"complex( real:number, imag:number[, dtype:string] )"
Complex64,"Complex64( real:number, imag:number )"
Complex64.BYTES_PER_ELEMENT,"Complex64.BYTES_PER_ELEMENT"
Complex64.prototype.BYTES_PER_ELEMENT,"Complex64.prototype.BYTES_PER_ELEMENT"
Complex64.prototype.byteLength,"Complex64.prototype.byteLength"
COMPLEX64_NAN,"COMPLEX64_NAN"
COMPLEX64_NUM_BYTES,"COMPLEX64_NUM_BYTES"
COMPLEX64_ZERO,"COMPLEX64_ZERO"
Complex64Array,"Complex64Array()"
Complex64Array,"Complex64Array( length:integer )"
Complex64Array,"Complex64Array( complexarray:Complex64Array )"
Complex64Array,"Complex64Array( typedarray:TypedArray )"
Complex64Array,"Complex64Array( obj:Object )"
Complex64Array,"Complex64Array( buffer:ArrayBuffer[, byteOffset:integer[, length:integer]] )"
Complex64Array.from,"Complex64Array.from( src:ArrayLike|Iterable[, clbk:Function[, thisArg:Any]] )"
Complex64Array.of,"Complex64Array.of( element0:number[, element1:number[, ...elementN:number]] )"
Complex64Array.BYTES_PER_ELEMENT,"Complex64Array.BYTES_PER_ELEMENT"
Complex64Array.name,"Complex64Array.name"
Complex64Array.prototype.buffer,"Complex64Array.prototype.buffer"
Complex64Array.prototype.byteLength,"Complex64Array.prototype.byteLength"
Complex64Array.prototype.byteOffset,"Complex64Array.prototype.byteOffset"
Complex64Array.prototype.BYTES_PER_ELEMENT,"Complex64Array.prototype.BYTES_PER_ELEMENT"
Complex64Array.prototype.length,"Complex64Array.prototype.length"
Complex64Array.prototype.at,"Complex64Array.prototype.at( i:integer )"
Complex64Array.prototype.copyWithin,"Complex64Array.prototype.copyWithin( target, start[, end] )"
Complex64Array.prototype.entries,"Complex64Array.prototype.entries()"
Complex64Array.prototype.every,"Complex64Array.prototype.every( predicate:Function[, thisArg:Any] )"
Complex64Array.prototype.fill,"Complex64Array.prototype.fill( value:Complex64[, start:integer[, end:integer]] )"
Complex64Array.prototype.filter,"Complex64Array.prototype.filter( predicate:Function[, thisArg:Any] )"
Complex64Array.prototype.find,"Complex64Array.prototype.find( predicate:Function[, thisArg:Any] )"
Complex64Array.prototype.findIndex,"Complex64Array.prototype.findIndex( predicate:Function[, thisArg:Any] )"
Complex64Array.prototype.findLast,"Complex64Array.prototype.findLast( predicate:Function[, thisArg:Any] )"
Complex64Array.prototype.findLastIndex,"Complex64Array.prototype.findLastIndex( predicate:Function[, thisArg:Any] )"
Complex64Array.prototype.forEach,"Complex64Array.prototype.forEach( clbk:Function[, thisArg:Any] )"
Complex64Array.prototype.get,"Complex64Array.prototype.get( i:integer )"
Complex64Array.prototype.includes,"Complex64Array.prototype.includes( searchElement:Complex64[, fromIndex:integer] )"
Complex64Array.prototype.indexOf,"Complex64Array.prototype.indexOf( searchElement:Complex64[, fromIndex:integer] )"
Complex64Array.prototype.join,"Complex64Array.prototype.join( [separator:string] )"
Complex64Array.prototype.keys,"Complex64Array.prototype.keys()"
Complex64Array.prototype.lastIndexOf,"Complex64Array.prototype.lastIndexOf( searchElement:Complex64[, fromIndex:integer] )"
Complex64Array.prototype.map,"Complex64Array.prototype.map( clbk:Function[, thisArg:Any] )"
Complex64Array.prototype.reduce,"Complex64Array.prototype.reduce( reducerFn:Function[, initialValue:any] )"
Complex64Array.prototype.reduceRight,"Complex64Array.prototype.reduceRight( reducerFn:Function[, initialValue:any] )"
Complex64Array.prototype.reverse,"Complex64Array.prototype.reverse()"
Complex64Array.prototype.set,"Complex64Array.prototype.set( z:Complex64|Complex64Array|ArrayLikeObject[, i:integer] )"
Complex64Array.prototype.slice,"Complex64Array.prototype.slice( [start:integer[, end:integer]] )"
Complex64Array.prototype.some,"Complex64Array.prototype.some( predicate[, thisArg] )"
Complex64Array.prototype.sort,"Complex64Array.prototype.sort( compareFunction:Function )"
Complex64Array.prototype.subarray,"Complex64Array.prototype.subarray( [begin:integer[, end:integer]] )"
Complex64Array.prototype.toLocaleString,"Complex64Array.prototype.toLocaleString( [locales[, options]] )"
Complex64Array.prototype.toReversed,"Complex64Array.prototype.toReversed()"
Complex64Array.prototype.toSorted,"Complex64Array.prototype.toSorted( compareFcn:Function )"
Complex64Array.prototype.toString,"Complex64Array.prototype.toString()"
Complex64Array.prototype.values,"Complex64Array.prototype.values()"
Complex64Array.prototype.with,"Complex64Array.prototype.with( index, value )"
Complex128,"Complex128( real:number, imag:number )"
Complex128.BYTES_PER_ELEMENT,"Complex128.BYTES_PER_ELEMENT"
Complex128.prototype.BYTES_PER_ELEMENT,"Complex128.prototype.BYTES_PER_ELEMENT"
Complex128.prototype.byteLength,"Complex128.prototype.byteLength"
COMPLEX128_NAN,"COMPLEX128_NAN"
COMPLEX128_NUM_BYTES,"COMPLEX128_NUM_BYTES"
COMPLEX128_ZERO,"COMPLEX128_ZERO"
Complex128Array,"Complex128Array()"
Complex128Array,"Complex128Array( length:integer )"
Complex128Array,"Complex128Array( complexarray:Complex128Array )"
Complex128Array,"Complex128Array( typedarray:TypedArray )"
Complex128Array,"Complex128Array( obj:Object )"
Complex128Array,"Complex128Array( buffer:ArrayBuffer[, byteOffset:integer[, length:integer]] )"
Complex128Array.from,"Complex128Array.from( src:ArrayLike|Iterable[, clbk:Function[, thisArg:Any]] )"
Complex128Array.of,"Complex128Array.of( element0:number|ComplexLike[, element1:number |ComplexLike[, ...elementN:number|ComplexLike]] )"
Complex128Array.BYTES_PER_ELEMENT,"Complex128Array.BYTES_PER_ELEMENT"
Complex128Array.name,"Complex128Array.name"
Complex128Array.prototype.buffer,"Complex128Array.prototype.buffer"
Complex128Array.prototype.byteLength,"Complex128Array.prototype.byteLength"
Complex128Array.prototype.byteOffset,"Complex128Array.prototype.byteOffset"
Complex128Array.prototype.BYTES_PER_ELEMENT,"Complex128Array.prototype.BYTES_PER_ELEMENT"
Complex128Array.prototype.length,"Complex128Array.prototype.length"
Complex128Array.prototype.at,"Complex128Array.prototype.at( i:integer )"
Complex128Array.prototype.copyWithin,"Complex128Array.prototype.copyWithin( target, start[, end] )"
Complex128Array.prototype.entries,"Complex128Array.prototype.entries()"
Complex128Array.prototype.every,"Complex128Array.prototype.every( predicate:Function[, thisArg:Any] )"
Complex128Array.prototype.fill,"Complex128Array.prototype.fill( value:Complex128[, start:integer[, end:integer]] )"
Complex128Array.prototype.filter,"Complex128Array.prototype.filter( predicate:Function[, thisArg:Any] )"
Complex128Array.prototype.find,"Complex128Array.prototype.find( predicate:Function[, thisArg:Any] )"
Complex128Array.prototype.findIndex,"Complex128Array.prototype.findIndex( predicate:Function[, thisArg:Any] )"
Complex128Array.prototype.findLast,"Complex128Array.prototype.findLast( predicate:Function[, thisArg:Any] )"
Complex128Array.prototype.findLastIndex,"Complex128Array.prototype.findLastIndex( predicate:Function[, thisArg:Any] )"
Complex128Array.prototype.forEach,"Complex128Array.prototype.forEach( clbk:Function[, thisArg:Any] )"
Complex128Array.prototype.get,"Complex128Array.prototype.get( i:integer )"
Complex128Array.prototype.includes,"Complex128Array.prototype.includes( searchElement:Complex128[, fromIndex:integer] )"
Complex128Array.prototype.indexOf,"Complex128Array.prototype.indexOf( searchElement:Complex128[, fromIndex:integer] )"
Complex128Array.prototype.join,"Complex128Array.prototype.join( [separator:string] )"
Complex128Array.prototype.keys,"Complex128Array.prototype.keys()"
Complex128Array.prototype.lastIndexOf,"Complex128Array.prototype.lastIndexOf( searchElement:Complex128[, fromIndex:integer] )"
Complex128Array.prototype.map,"Complex128Array.prototype.map( clbk:Function[, thisArg:Any] )"
Complex128Array.prototype.reduce,"Complex128Array.prototype.reduce( reducerFn:Function[, initialValue:any] )"
Complex128Array.prototype.reduceRight,"Complex128Array.prototype.reduceRight( reducerFn:Function[, initialValue:any] )"
Complex128Array.prototype.reverse,"Complex128Array.prototype.reverse()"
Complex128Array.prototype.set,"Complex128Array.prototype.set( z:Complex128|Complex128Array|ArrayLikeObject[, i:integer] )"
Complex128Array.prototype.slice,"Complex128Array.prototype.slice( [start:integer[, end:integer]] )"
Complex128Array.prototype.some,"Complex128Array.prototype.some( predicate[, thisArg] )"
Complex128Array.prototype.sort,"Complex128Array.prototype.sort( compareFunction:Function )"
Complex128Array.prototype.subarray,"Complex128Array.prototype.subarray( [begin:integer[, end:integer]] )"
Complex128Array.prototype.toLocaleString,"Complex128Array.prototype.toLocaleString( [locales[, options]] )"
Complex128Array.prototype.toReversed,"Complex128Array.prototype.toReversed()"
Complex128Array.prototype.toSorted,"Complex128Array.prototype.toSorted( compareFcn:Function )"
Complex128Array.prototype.toString,"Complex128Array.prototype.toString()"
Complex128Array.prototype.values,"Complex128Array.prototype.values()"
Complex128Array.prototype.with,"Complex128Array.prototype.with( index, value )"
complexarray,"complexarray( [dtype:string] )"
complexarray,"complexarray( length:integer[, dtype:string] )"
complexarray,"complexarray( complexarray:ComplexArray[, dtype:string] )"
complexarray,"complexarray( obj:Object[, dtype:string] )"
complexarray,"complexarray( buffer:ArrayBuffer[, byteOffset:integer[, length:integer]][, dtype:string] )"
complexarrayCtors,"complexarrayCtors( dtype:string )"
complexarrayDataTypes,"complexarrayDataTypes()"
complexCtors,"complexCtors( dtype:string )"
complexDataType,"complexDataType( value:any )"
complexDataTypes,"complexDataTypes()"
complexPromotionRules,"complexPromotionRules( [dtype1:string, dtype2:string] )"
compose,"compose( ...f:Function )"
composeAsync,"composeAsync( ...f:Function )"
configdir,"configdir( [p:string] )"
conj,"conj( z:Complex128 )"
conjf,"conjf( z:Complex64 )"
constantcase,"constantcase( str:string )"
constantFunction,"constantFunction( val:any )"
constantStream,"constantStream( value:string|Buffer|Uint8Array|any[, options:Object] )"
constantStream.factory,"constantStream.factory( [value:string|Buffer|Uint8Array|any, ][options:Object] )"
constantStream.objectMode,"constantStream.objectMode( value:any[, options:Object] )"
constructorName,"constructorName( val:any )"
contains,"contains( val:ArrayLike, searchValue:any[, position:integer] )"
convertArray,"convertArray( arr:ArrayLikeObject, dtype:string )"
convertArraySame,"convertArraySame( x:ArrayLikeObject, y:Array|TypedArray )"
convertPath,"convertPath( from:string, to:string )"
copy,"copy( value:any[, level:integer] )"
copyBuffer,"copyBuffer( buffer:Buffer )"
countBy,"countBy( collection:Array|TypedArray|Object, [options:Object,] indicator:Function )"
countByAsync,"countByAsync( collection:Array|TypedArray|Object, [options:Object,] indicator:Function, done:Function )"
